date,FA266905005.Q,FA266903001.Q,FA266904101.Q,FA266400101.Q,FA266900005.Q,FA266903011.Q,FA266904001.Q,FA266400201.Q,FA265440005.Q,FA266000105.Q,FA265090005.Q,FA265420005.Q,FA265000005.Q,FA264090005.Q,FA263011105.Q,FA264016005.Q,FA263020005.Q,FA263030005.Q,FA263034003.Q,FA262051005.Q,FA264022005.Q,FA263069103.Q,FA263061105.Q,FA263061705.Q,FA263062003.Q,FA263063005.Q,FA263069005.Q,FA263092305.Q,FA263064105.Q,FA263092101.Q,FA263064203.Q,FA543141905.Q,FA543151905.Q,FA263070005.Q,FA263090005.Q,FA264194005.Q,FA264190005.Q,FA313011303.Q,FA264116005.Q,FA263130505.Q,FA262151005.Q,FA264122005.Q,FA263169105.Q,FA263163005.Q,FA264123005.Q,FA263168005.Q,FA263169005.Q,FA263192305.Q,FA263140005.Q,FA263150005.Q,FA263170005.Q,FA263190005.Q,FA263181105.Q,FA263164100.Q,FA263192101.Q,FA313092803.Q,FA267005005.Q,FA266903005.Q,FA266904005.Q,FA266400101.Q,FA266400201.Q,FA266000005.Q
1983:Q3,431331,343381,67374,20576,383422,278181,105241,0,-96,48005,-27807,0,-27807,46740,0,7036,520,-1304,0,616,4920,-692,1588,-828,132,4720,2184,9544,3492,6692,0,0,0,11764,1276,74547,46296,836,-10987,9256,-3304,5528,3316,2212,45679,36079,9600,-675,0,0,-36,0,28251,3020,23835,1396,75812,-65200,37867,20576,0,-47909
1983:Q4,453047,357972,70010,25065,396277,286587,109690,0,-96,56866,214695,0,214695,131320,0,64384,10548,7264,0,1940,29088,628,16908,2460,136,8956,7620,-3808,1520,10888,0,0,0,-512,2388,-83375,-117474,-2180,-80177,19440,-1992,12172,8616,3556,-66106,-78310,12204,-4223,0,0,5592,0,34099,816,31763,1520,-157829,-71385,39680,25065,0,-56770
1984:Q1,486345,387978,77795,20572,407810,292975,114835,0,-88,78623,-66837,0,-66837,57836,0,-18716,-412,-980,0,-1900,22060,4672,6704,-220,132,10772,34424,2860,1300,16576,0,0,0,2780,-156,124673,100645,904,42970,21268,924,9220,10472,-1252,31531,26743,4788,-8156,0,0,1984,0,24028,-1780,24512,1296,145460,-95003,37040,20572,0,-78535
1984:Q2,513334,406501,85669,21164,425408,302200,123208,0,-92,88018,45506,0,45506,161948,0,47164,6776,15572,0,-628,35876,1040,24260,728,132,9716,22368,18064,-2696,16436,0,0,0,3684,-668,116442,88994,1152,24512,7372,-176,28600,25432,3168,34722,6002,28720,-8716,0,0,1528,0,27448,-112,26316,1244,42512,-104301,37539,21164,0,-87926
1984:Q3,523473,409591,89935,23947,433035,305744,127291,0,-100,90538,47519,0,47519,49168,0,-10280,-384,2880,0,-1068,37728,4704,18928,1864,136,12096,6028,4624,-6716,13100,0,0,0,-3148,6404,1649,-25151,1084,2813,-18812,788,-13596,-15236,1640,13384,22020,-8636,-5528,0,0,-5284,0,26800,2784,22512,1504,43019,-103847,37356,23947,0,-90438
1984:Q4,534148,416359,88901,28888,430728,308603,122125,0,-112,103532,64926,0,64926,151956,4,240,12004,1336,0,3992,87732,-5572,60880,2316,132,29976,28292,4124,-5328,22084,0,0,0,-64,-2460,87030,62370,776,39135,-8124,3088,15752,-11944,27696,1887,8143,-6256,10020,0,0,-164,0,24660,2880,20120,1660,38606,-107756,33224,28888,0,-103420
1985:Q1,508056,397308,86944,23804,418645,306010,112635,0,-136,89547,19052,0,19052,37208,0,10464,-5036,2256,0,-1212,23740,1744,-18348,1280,200,38864,-6472,5432,-5324,14216,0,0,0,-2832,1976,18156,-3876,1056,-2689,6276,1000,6044,3668,2376,-8287,-3743,-4544,-3744,0,0,-3532,0,22032,7520,13172,1340,70495,-91298,25691,23804,0,-89411
1985:Q2,529820,418571,86663,24586,418458,304126,114332,0,-148,111510,116607,0,116607,120008,0,22732,10300,-816,0,824,72916,-4432,55752,3096,200,18300,-288,7520,2168,9984,0,0,0,-3512,-1820,3401,-27019,720,5173,-23420,992,13084,4800,8284,-10569,1847,-12416,-13236,0,0,236,0,30420,592,28468,1360,-5097,-114445,27669,24586,0,-111362
1985:Q3,528568,414168,87525,26875,407292,297273,110019,0,-152,121428,74745,0,74745,128116,0,18028,9780,5268,0,3828,64248,1540,29288,5088,200,28132,2640,5176,5200,14184,0,0,0,2860,-3096,53371,39503,1056,16905,18664,980,8704,6316,2388,-6941,-7137,196,3420,0,0,-3284,0,13868,3900,8624,1344,46683,-116895,22494,26875,0,-121276
1985:Q4,554260,438867,88056,27337,419093,305433,113660,0,-136,135303,148451,0,148451,233576,0,69712,4188,6164,0,-404,79360,504,11684,7872,200,59100,33532,2616,15752,19856,0,0,0,4364,-1564,85125,59357,756,728,22780,12504,12152,-32676,44828,5809,11905,-6096,696,0,0,3932,0,25768,2740,21868,1160,-13148,-133434,25604,27337,0,-135167
1986:Q1,558206,439418,94320,24468,429883,313404,116479,0,-120,128443,51963,0,51963,126040,0,34800,-3604,-17816,0,3848,84276,3412,36232,5260,200,39172,-14020,7416,25068,6304,0,0,0,-1900,1668,74076,47672,1096,-11808,16360,740,39960,54588,-14628,-5239,-6591,1352,15252,0,0,-8688,0,26404,7648,17924,832,76480,-126014,22159,24468,0,-128323
1986:Q2,569106,443990,96633,28483,427246,315119,112127,0,-108,141968,154594,0,154594,222298,0,3342,7348,2868,0,120,124260,1996,73440,8192,200,40432,30020,7204,27712,14876,0,0,0,4136,412,67704,37740,416,18516,24024,984,14428,17344,-2916,-18044,-7804,-10240,-1836,0,0,-748,0,29964,7120,21268,1576,-12626,-128871,15494,28483,0,-141860
1986:Q3,579901,459432,91031,29438,429680,320471,109209,0,-108,150329,85051,0,85051,251365,0,66957,792,2052,0,5328,77584,-5868,41668,5936,200,35648,42344,7144,18052,27840,0,0,0,3204,68,166314,154602,-652,89751,32580,1564,17952,14708,3244,7839,2347,5492,804,0,0,4764,0,11712,-3968,12820,2860,65278,-138961,18178,29438,0,-150221
1986:Q4,592777,468628,95484,28665,442479,334999,107480,0,-108,150406,146839,0,146839,273207,0,97175,15884,3056,0,4104,50376,-52,1352,8476,200,40400,28040,23424,760,47468,0,0,0,256,2664,126368,123240,124,108883,27524,480,-13932,-38004,24072,-6055,-167,-5888,1516,0,0,4700,0,3128,-6188,8656,660,3567,-133629,11996,28665,0,-150298
1987:Q1,599764,477685,98015,24064,448834,336451,112383,0,-128,151058,115020,0,115020,74790,0,-39210,-7828,44,0,3348,68452,-3252,37468,2844,200,31192,-38200,26856,38052,24676,0,0,0,-892,-508,-40230,-68030,-304,-95307,2552,-5096,1028,-516,1544,16229,6737,9492,5084,0,0,7784,0,27800,5452,21592,756,36038,-141234,14368,24064,0,-150930
1987:Q2,631120,502337,103245,25538,476738,355360,121378,0,-136,154518,117252,0,117252,200448,0,48572,7960,-2740,0,-3712,67288,9536,34612,4092,200,18848,20124,10148,33400,24224,0,0,0,-2604,-2212,83195,57231,684,87237,-352,-13020,-8356,-6764,-1592,-12798,-17490,4692,876,0,0,2960,0,25964,2740,22096,1128,37266,-146977,18133,25538,0,-154382
1987:Q3,651801,517318,108132,26351,497751,371854,125897,0,-144,154194,180399,0,180399,240589,0,93229,-3996,1268,0,8112,23568,4060,-7976,5760,200,21524,11212,48208,18832,34844,0,0,0,2324,2988,60190,30450,840,15081,3320,660,25816,20092,5724,-20211,-9047,-11164,1232,0,0,3712,0,29740,-1088,29200,1628,-26205,-145464,17765,26351,0,-154050
1987:Q4,682599,537511,113801,31287,525592,392107,133485,0,-144,157151,112399,0,112399,237402,0,86890,13708,4916,0,1228,82420,-6412,78276,7448,200,2908,8684,13520,-30184,51400,0,0,0,1568,3252,125002,99382,820,57068,20880,-12900,26388,-1460,27848,14207,22927,-8720,4944,0,0,-12024,0,25620,-15624,39912,1332,44752,-145404,19684,31287,0,-157007
1988:Q1,691072,542714,120482,27876,564198,418727,145471,0,-136,127010,137015,0,137015,147318,0,-40126,-1944,-456,0,-4432,143824,5368,134564,568,200,3124,24096,-11640,-4076,45340,0,0,0,-1060,-2208,10304,172,-620,-9924,-9748,-3604,20364,5276,15088,-10200,-11612,1412,8212,0,0,5692,0,10132,2928,6088,1116,-10005,-123987,24989,27876,0,-126874
1988:Q2,695901,546098,123659,26144,585946,439471,146475,0,-132,110087,173048,0,173048,252373,0,83749,11812,6840,0,-276,65112,-8988,45304,10600,200,17996,18696,10604,1644,44260,0,0,0,436,9496,79325,77717,-720,47646,34972,840,6972,7492,-520,-3436,-3920,484,-2300,0,0,-6256,0,1608,-4752,5168,1192,-62961,-106627,22816,26144,0,-109955
1988:Q3,713493,552849,133291,27353,607039,453586,153453,0,-136,106590,14055,0,14055,180345,4,41253,-2668,-228,0,6876,36752,11684,-1304,5844,200,20328,28924,18952,2660,36164,0,0,0,3728,7928,166289,133601,140,84694,15272,30188,15948,10720,5228,-23141,-13589,-9552,-536,0,0,11036,0,32688,772,30616,1300,92535,-99263,20162,27353,0,-106454
1988:Q4,749300,574314,140403,34583,629685,466619,163066,0,-132,119747,218027,0,218027,278361,0,65833,7108,7320,0,-2460,100156,3204,69480,9920,200,17352,15912,28332,-11736,58928,0,0,0,5296,3672,60334,49742,692,35787,12908,-7164,19020,71304,-52284,-21065,-1321,-19744,13776,0,0,-4212,0,10592,5460,3484,1648,-98280,-107695,22663,34583,0,-119615
1989:Q1,763328,586154,149043,28131,656628,485189,171439,0,-132,106832,94,0,94,226415,0,1305,3932,5768,0,5456,105016,7508,56780,16136,200,24392,28738,60540,804,13792,0,0,0,3904,-2840,226321,189469,752,81325,53632,16512,23256,18044,5212,-15504,-2874,-12630,19072,0,0,10424,0,36852,3688,32120,1044,106738,-100965,22396,28131,0,-106700
1989:Q2,780566,595389,158098,27079,686993,507229,179764,0,-144,93717,71566,0,71566,28954,-8,-101005,2532,8496,0,11308,-11524,2756,-28948,7252,200,7216,39338,20096,17724,41204,0,0,0,2296,-1504,-42612,-84732,-272,-117655,11204,48016,1992,-4788,6780,-30905,-20808,-10098,668,0,0,2220,0,42120,17988,23104,1028,22151,-88160,21666,27079,0,-93573
1989:Q3,769663,584427,154362,30874,688010,509352,178658,0,-144,81797,31207,1,31206,178851,-8,6756,1132,3440,784,-616,117580,160,101280,11932,200,4008,-11957,-3036,21700,49112,0,0,0,-3688,-2348,147645,89985,844,22490,19772,24488,25980,19648,6332,-9281,-6937,-2345,2888,0,0,2804,0,57660,30264,26140,1256,50590,-75075,24296,30874,0,-81653
1989:Q4,783801,598152,150135,35514,696321,515387,180934,0,-972,88452,48955,0,48955,239122,0,49378,8076,7272,780,24164,24844,-7044,-10048,25004,200,16732,33352,20892,-5836,70488,0,0,0,7896,-2184,190167,153523,816,86576,29436,11900,20516,19412,1104,-20024,-13200,-6824,32908,0,0,-8604,0,36644,16912,18368,1364,39497,-82765,30799,35514,0,-87480
1990:Q1,812032,626767,154244,31021,721995,538232,183763,0,-832,90869,116290,0,116290,10719,-4,-89754,5520,6020,784,-3428,-24004,-5248,-32272,8676,200,4640,63662,10900,-14432,52196,0,0,0,1716,1544,-105571,-142079,988,-116104,-23108,12656,20244,-13988,34232,-22331,-18115,-4217,3652,0,0,-18076,0,36508,88,35124,1296,-25421,-88535,29519,31021,0,-90037
1990:Q2,803304,614759,152892,35653,730441,545925,184516,0,-152,73015,18970,0,18970,170396,-20,26777,15728,-3820,784,-3432,45516,2092,22368,5876,200,14980,48507,12744,-16128,42348,0,0,0,1828,-436,151426,105010,864,23900,47448,-376,45048,25420,19628,-8203,-3463,-4740,-5100,0,0,1428,0,46416,24520,20668,1228,54045,-68834,31624,35653,0,-72863
1990:Q3,822248,630102,157585,34561,739871,555149,184722,0,-156,82533,82148,0,82148,242859,8,84792,26564,-3748,780,-3428,47036,-2920,51516,-2132,200,372,53351,1188,-11368,32068,0,0,0,16212,-596,160711,106343,-1452,12801,56660,-5472,27796,25836,1960,-8682,-7776,-906,21128,0,0,3564,0,54368,2188,50336,1844,385,-74953,27137,34561,0,-82377
1990:Q4,824886,647282,151900,25704,770573,568186,202387,0,-28352,82665,34273,0,34273,217346,20,64066,17292,-1188,784,-3432,80568,-1824,66556,12580,200,3056,34724,524,-25016,42020,0,0,0,5476,1508,183073,140041,372,104203,28244,3980,41652,12028,29624,-23778,-5101,-18677,-34112,0,0,19480,0,43032,2820,39364,848,48392,-79096,50487,25704,0,-54313
1991:Q1,713377,620317,147315,-54255,759949,573177,186772,0,-4440,-42132,-139508,0,-139508,7038,0,5055,10392,5112,780,1172,40920,-1412,19576,3276,200,19280,-75296,-22580,8964,38880,0,0,0,-4152,-2208,146546,69974,-124,-1373,-2108,172,63384,50868,12516,-13704,-287,-13417,18616,0,0,5112,0,76572,27324,48116,1132,97376,-47140,39457,-54255,0,46572
1991:Q2,743957,613921,139437,-9401,758728,590733,167995,0,-568,-14203,169725,0,169725,138483,-16,12509,248,3652,784,1168,66140,-1440,39664,5352,200,22364,-26358,36400,29144,17112,0,0,0,-2864,564,-31242,-95894,760,39967,-48168,-4528,-38472,-49476,11004,-24845,-11274,-13571,-22180,0,0,1572,0,64652,37080,25872,1700,-183928,-23188,28558,-9401,0,14771
1991:Q3,775154,621669,136423,17062,762128,600595,161533,0,-16012,29038,-11145,0,-11145,55545,0,40409,18560,-11200,784,1172,48956,-1304,17700,17192,200,15168,-40208,-22660,-4068,17248,11116,0,0,496,-5060,66690,-7958,-24,1026,-6992,-15944,29396,13752,15644,-9592,686,-10278,-4428,0,0,-1400,0,74648,34556,38728,1364,40183,-21074,25110,17062,0,-13026
1991:Q4,789161,638270,123931,26960,772369,615217,157152,0,-176,16968,6488,0,6488,161179,20,74320,16448,1500,780,1172,95544,6580,57740,15084,200,15940,-47509,-8472,-17672,36756,11052,0,0,-556,-2204,154691,77103,92,88952,-43276,-4928,32780,-38124,70904,1507,4541,-3034,-360,0,0,2336,0,77588,23664,52104,1820,10480,-23053,33221,26960,0,-16792
1992:Q1,801866,645823,122058,33985,780078,625287,154791,0,-180,21968,142014,-44,142058,135028,0,26285,-2404,-22976,784,45284,87868,-3656,62408,12716,200,16200,4827,-7356,-25032,15700,11904,0,0,1084,-940,-7030,-88070,688,-95428,-34944,3984,10984,40989,-30005,-1438,-320,-1118,29856,0,0,-1772,0,81040,30676,49108,1256,-120046,-20536,32733,33985,0,-21788
1992:Q2,822644,658951,125038,38655,783257,626163,157094,0,-388,39775,36572,-32,36604,144206,-8,-40188,8688,13204,784,10184,138672,1988,85928,26704,200,23852,-9491,11096,-18128,12568,11144,0,0,3840,1840,107602,58414,672,2186,9248,-6524,46212,26265,19947,4408,5875,-1468,2132,0,0,80,0,49188,12836,35128,1224,3203,-32788,32056,38655,0,-39387
1992:Q3,840969,677853,119691,43425,788266,639365,148901,0,5968,46735,56120,-24,56144,84879,0,35906,28412,-31992,780,-5548,49744,4912,18356,5768,200,20508,15261,-6540,-32036,18132,10744,0,0,808,1208,28735,-31829,692,-51747,19476,-8972,19600,3950,15650,-9170,-7932,-1239,-5636,0,0,3928,0,60564,36584,22456,1524,-9385,-38488,29210,43425,0,-52703
1992:Q4,857228,688536,117112,51580,788817,641396,147421,0,-172,68583,132287,-20,132307,221817,12,-59882,15676,75480,784,33512,92820,3108,55648,27912,200,5952,8899,1996,5672,33696,10164,0,0,948,2040,89509,-1227,-11316,7491,3504,-5592,12616,-30868,43484,-15654,-16782,1129,5224,0,0,2500,0,90736,49488,39544,1704,-63704,-47140,30309,51580,0,-68411
1993:Q1,852882,699310,114746,38826,795559,643606,151953,0,-2596,59919,72145,-44,72189,92636,8,14449,8196,-59896,784,19524,83804,-152,57772,7272,200,18712,-25653,17124,10872,15116,9212,0,0,-656,-248,20447,-59421,560,-118060,-8364,2460,64612,-14886,79498,-23069,-13062,-10007,14288,0,0,8152,0,79868,33336,45640,892,-12226,-55704,37207,38826,0,-57323
1993:Q2,881983,716281,123743,41959,807488,653094,154394,0,-160,74655,-13969,-52,-13917,130960,-12,-85736,21440,36396,780,15020,114332,27868,21504,35840,200,28920,-13276,30512,-5600,15032,9404,0,0,-1764,-5568,144877,28861,664,-52747,-5912,-2700,67064,2462,64602,-9612,-5746,-3866,32892,0,0,-788,0,116016,54732,60164,1120,88624,-63187,30651,41959,0,-74495
1993:Q3,885713,719251,121255,45207,808308,650897,157411,0,-400,77805,125134,-48,125182,323911,0,56715,38828,8432,784,18800,157452,964,89424,39052,200,27812,-17431,25076,1020,21676,8376,0,0,5248,-1064,198730,50398,472,2607,-42380,1512,115368,-10094,125462,-11154,-7349,-3805,-12432,0,0,-3596,0,148332,82296,65048,988,-47329,-68354,36156,45207,0,-77405
1993:Q4,938500,745049,138024,55427,830242,671600,158642,0,-156,108414,200347,-44,200391,459949,16,-4908,-3024,107776,780,14304,224656,-5020,124632,59472,200,45372,-6727,42284,36632,38628,10660,0,0,1228,-2356,259559,100567,452,5872,-15828,1920,46044,-9902,55946,-1346,-3212,1867,55924,0,0,7528,0,158992,83140,74280,1572,-91933,-73449,20618,55427,0,-108258
1994:Q1,939607,761827,138049,39731,846639,681232,165407,0,-140,93108,270924,-32,270956,309710,4,85323,22860,10900,784,-1996,114924,16172,43236,23788,200,31528,21619,-3456,9380,26988,16296,0,0,2740,3344,38754,-92810,404,-48008,-2936,-180,-89760,-91096,1336,-13959,-9589,-4369,60364,0,0,1264,0,131564,76824,53852,888,-177816,-80595,27358,39731,0,-92968
1994:Q2,992315,797560,153281,41474,883118,706988,176130,0,-3588,112785,-9592,-24,-9568,175958,0,29343,25036,60248,784,-10084,62668,520,-4704,23780,200,42872,-2660,3436,-26044,19632,13396,0,0,2140,-1936,185526,76242,432,7946,76964,-13576,-6516,-3508,-3008,-1196,3601,-4797,2056,0,0,10132,0,109284,50168,57668,1448,122377,-90572,22849,41474,0,-109197
1994:Q3,1049542,833751,169657,46134,927835,736883,190952,0,-1048,122755,92070,-20,92090,243070,-8,20749,17368,-53644,780,78028,135272,-12084,88544,15668,200,42944,-3983,10792,-7588,44044,7240,0,0,-1852,-4128,150979,61623,444,7792,35132,1308,11916,-13304,25220,-2437,-3015,579,9464,0,0,-1996,0,89356,27972,59800,1584,30685,-96868,21295,46134,0,-121707
1994:Q4,1102855,860559,185322,56974,964329,758646,205683,0,-200,138726,94332,-28,94360,333986,12,125281,24344,29432,784,-113992,210116,19524,133020,23380,200,33992,-8639,5336,-27664,77712,15400,0,0,3164,-7300,239625,113049,484,-14602,100800,-8724,39436,29376,10060,4511,2564,1947,-9868,0,0,1012,0,126576,37440,87336,1800,44394,-101913,20361,56974,0,-138526
1995:Q1,1122037,886899,191425,43713,1002822,781570,221252,0,-204,119419,54859,-32,54891,320053,-8,9270,19572,-10804,752,39968,238312,15932,152568,20652,952,48208,5447,-12800,-24076,52496,8676,0,0,-6020,-732,265163,172419,3468,48480,34748,15700,60060,44624,15436,4327,3105,1222,4700,0,0,936,0,92744,18896,72600,1248,64560,-105329,29827,43713,0,-119215
1995:Q2,1149920,908343,199055,42522,1030547,798851,231696,0,-208,119581,63383,476,62907,466093,-4,61969,1744,20240,752,23520,290252,17004,214688,14532,952,43076,2512,9528,11996,38024,9192,0,0,1332,-4964,403186,293262,624,90437,115136,7120,51104,-9252,60356,11610,13383,-1773,2812,0,0,14420,0,109924,51316,57500,1108,56198,-109492,32641,42522,0,-119373
1995:Q3,1161055,905843,211015,44197,1061266,831399,229867,0,-1972,101761,166828,-4,166832,357450,12,-43859,9940,-36120,752,14844,328196,18132,223568,33372,952,52172,-8091,8392,8144,58664,10640,0,0,964,4972,190618,4906,-1448,-67438,-19568,5056,90000,23240,66760,-1668,-2109,441,4580,0,0,-4608,0,185712,101588,82512,1612,-65067,-74444,18852,44197,0,-99789
1995:Q4,1160997,909201,206030,45766,1075938,839421,236517,0,-180,85239,-6161,448,-6609,348777,4,69209,8352,15700,752,5740,130592,23296,51260,1940,952,53144,172,724,26176,76076,12336,0,0,6712,-3768,355386,98490,588,-6023,21756,-2528,80340,-4648,84988,5285,7175,-1890,5340,0,0,-6268,0,256896,89836,164956,2104,91400,-69780,30487,45766,0,-85059
1996:Q1,1191397,936735,203264,51398,1088470,847940,240530,0,-208,103135,4909,-8,4917,310531,-12,-121796,-17620,4128,752,19624,303520,-49904,286888,2236,952,63348,-6441,35336,-956,78736,14864,0,0,2304,-1908,305614,82594,796,-53712,104748,-4260,49704,-6412,56116,4482,3577,906,-8176,0,0,-10988,0,223020,118060,103208,1752,98226,-88795,37266,51398,0,-102927
1996:Q2,1207600,952751,210209,44640,1098257,859042,239215,0,-196,109539,94611,-8,94619,326812,12,-28592,30680,-16968,748,15436,216308,45404,86376,20464,952,63112,15100,13716,11248,51024,13136,0,0,2976,1988,232193,70673,532,24406,2824,680,31480,9664,21816,14267,11320,2947,1292,0,0,-4808,0,161520,100920,59092,1508,14928,-93709,29006,44640,0,-109343
1996:Q3,1238865,973757,219953,45155,1105342,859577,245765,0,-196,133719,107645,-8,107653,508249,0,-20155,19076,15596,752,316,393800,20912,246568,42108,952,83260,40609,2660,-20372,58372,10744,0,0,8640,-1788,400596,275632,-3392,43027,120288,-27296,122656,37580,85076,3182,370,2812,16968,0,0,200,0,124964,47684,75548,1732,26074,-114180,25812,45155,0,-133523
1996:Q4,1278193,992620,228714,56859,1163904,903798,260106,0,-204,114493,276998,-8,277006,854844,4,162152,34812,-3468,752,-22504,589020,41280,430940,42284,952,73564,-33712,5340,928,100824,11632,0,0,8256,808,577838,419730,584,124664,120584,564,107860,4432,103428,8270,9894,-1624,28556,0,0,28648,0,158108,64728,91036,2344,-162505,-88822,31392,56859,0,-114289
1997:Q1,1320505,1027213,247058,46234,1188550,918374,270176,0,-220,132175,53877,-64,53941,608458,-4,71275,13468,5484,752,83304,293308,-23164,205616,41984,952,67920,-5009,46216,18284,68288,13844,0,0,584,-1336,554517,363161,-288,147639,180232,-13412,36760,15468,21292,2115,2962,-847,4684,0,0,5432,0,191356,76152,113496,1708,78298,-108839,23118,46234,0,-131955
1997:Q2,1339352,1039651,252349,47352,1237477,954450,283027,0,-500,102375,182627,-76,182703,534713,0,62050,24780,1908,752,2568,245352,57364,86220,27116,952,73700,21247,33304,80528,59296,7544,0,0,-4328,-288,352010,181822,532,71967,24004,628,61436,10336,51100,18090,16669,1421,4956,0,0,208,0,170188,73964,94580,1644,-80252,-85201,30678,47352,0,-101875
1997:Q3,1382942,1070888,263022,49032,1260159,974057,286102,0,-600,123383,200966,-80,201046,566080,0,-7319,18996,1544,752,23984,328664,35628,174948,35820,952,81316,16311,2452,94456,69008,11340,0,0,2520,3372,365035,203851,556,-25188,103644,512,118060,-11584,129644,-2565,1112,-3677,1608,0,0,7224,0,161184,76264,83260,1660,-77583,-96831,23080,49032,0,-122783
1997:Q4,1413076,1085344,264654,63078,1249308,968330,280978,0,-292,164060,176965,-72,177037,709221,0,316273,52736,43644,752,-29972,102044,9768,28200,16332,952,46792,36495,42568,21796,101268,17332,0,0,4788,-504,532183,423023,600,221912,137056,612,36904,676,36228,14871,19739,-4868,12752,0,0,-1684,0,109160,3928,103888,1344,-12905,-117014,16324,63078,0,-163768
1998:Q1,1417735,1098236,264495,55004,1252870,963021,289849,0,-228,165093,99913,12,99901,236363,0,-225685,-2272,20640,752,85536,167868,7668,19204,48820,952,91224,-3492,17288,108160,61748,9656,0,0,-5876,2040,136463,-34281,728,-144791,-23716,708,105480,55285,50195,2342,10052,-7710,25780,0,0,-812,0,170744,27608,141596,1540,65180,-135215,25354,55004,0,-164865
1998:Q2,1436641,1109626,270780,56235,1240571,947295,293276,0,-212,196282,-5481,16,-5497,445257,0,133068,3116,-14356,752,-28084,227716,45380,6036,28428,952,146920,-2779,24040,36348,57524,15528,0,0,-6556,-1060,450753,277185,-292,64500,68788,3944,93568,-25535,119103,-1139,3633,-4772,59704,0,0,-11888,0,173568,52740,119052,1776,201763,-162331,22496,56235,0,-196070
1998:Q3,1442022,1109897,272592,59533,1217425,935263,282162,0,-288,224885,-68321,16,-68337,249105,0,235524,17464,4640,752,-56600,-10580,82864,-151620,-19068,952,76292,-4995,25716,-54180,68244,19412,0,0,2224,1484,317442,227594,-756,135085,122080,544,-19952,6157,-26109,869,4346,-3477,-11304,0,0,1028,0,89848,-5024,93220,1652,293206,-174634,9570,59533,0,-224597
1998:Q4,1483964,1145000,269604,69360,1248166,966337,281829,0,-252,236050,473319,16,473303,893507,0,170882,23636,1492,748,-76172,293004,-1348,201016,-13972,952,106356,7286,49400,29984,412220,-80,0,0,-15856,-3036,420205,-23847,908,74072,-110848,872,-32556,-4731,-27825,1945,10266,-8321,29956,0,0,11804,0,444052,330124,112576,1352,-237269,-178663,12225,69360,0,-235798
1999:Q1,1526477,1173324,271213,81940,1292238,960764,297144,34330,-1373,235612,-74652,8,-74660,174412,0,-165049,-796,-31576,752,57332,110096,-23488,-50108,55716,952,127024,64137,72644,32032,42392,10444,0,0,-17580,-416,249072,108132,-2248,-114484,109984,-14012,18076,18013,63,-2484,-1684,-800,114768,0,0,-1468,0,140940,-19860,159224,1576,310264,-212560,25931,81940,34330,-234239
1999:Q2,1590291,1222126,282732,85433,1328075,974597,313653,39825,-1711,263927,201123,11,201112,815697,0,121053,12728,5356,752,-12272,65256,-23508,-72480,52996,952,107296,-85216,45260,123736,517544,7976,0,0,-4940,18464,614585,192349,760,63883,69352,256,-480,-27471,26991,-9750,-7060,-2690,63980,0,0,4348,0,422236,284260,136152,1824,62804,-247529,30921,85433,39825,-262216
1999:Q3,1670985,1281712,305541,83732,1377610,1005309,334162,38139,-1675,295050,162614,36,162578,607745,0,-12968,14312,4196,752,-3576,346360,19056,66592,71192,952,188568,-35123,69784,77576,132792,14924,0,0,-3092,1808,445166,120530,736,-46436,36996,532,60620,41057,19563,7614,12107,-4493,53428,0,0,7040,0,324636,121612,201708,1316,132436,-276403,28621,83732,38139,-293375
1999:Q4,1739677,1332679,315483,91515,1423008,1030971,353624,38413,-22194,338863,441005,23,440982,812579,0,154857,71112,34668,752,-9684,130644,2512,-73288,73880,952,126588,-34694,67324,184020,208680,-4560,0,0,7508,1952,371597,146821,712,133315,-40156,212,28564,33573,-5009,-1662,13247,-14910,14848,0,0,10988,0,224776,71232,152456,1088,-102142,-301708,38141,91515,38413,-316669
2000:Q1,1833617,1409487,336206,87924,1463098,1052904,369290,40904,-2424,372943,-225856,32,-225888,532258,0,-197428,-33860,-8112,752,-16184,292966,-13852,16166,125548,960,164144,28796,26608,253776,180792,11416,12,8,5836,-13120,758146,504866,720,135180,299200,548,99296,57793,41503,-8806,-10263,1457,-38588,992,340,2348,13636,253280,75164,176796,1320,598799,-356583,33084,87924,40904,-370519
2000:Q2,1905987,1455860,357611,92516,1526489,1093360,393281,39848,-1829,381327,533499,31,533468,948471,0,247000,4564,4772,3936,46272,153913,-6288,-104883,109160,0,155924,-23302,43264,142204,322304,-10272,8,0,11564,2244,415003,14383,720,19376,36996,512,-61256,25,-61281,4767,3336,1431,-3768,996,340,2068,13632,400620,188896,210136,1588,-152172,-362500,35670,92516,39848,-379498
2000:Q3,1971006,1518869,357676,94461,1554218,1125002,388156,41060,-3680,420468,606196,40,606156,920045,0,20774,5120,14852,3932,19800,208243,-10772,-109129,163080,0,165064,-28507,175248,222408,143640,-11716,8,8,16508,129728,313889,119093,728,62345,-93592,5856,94084,19049,75035,2707,7544,-4836,29496,992,340,2508,13628,194796,66316,127216,1264,-185728,-393867,30480,94461,41060,-416788
2000:Q4,1988249,1524520,357136,106593,1567580,1113177,411823,42580,-10386,431055,301709,-16,301725,1026424,0,90504,19436,24256,3936,-4328,322855,67932,-102877,169824,0,187976,-22742,2456,170116,387028,-16088,8,0,36508,12480,724699,460739,720,122940,255776,588,79868,50125,29743,18019,21043,-3024,-36868,992,340,4732,13632,263960,96480,165900,1580,129346,-411343,54687,106593,42580,-420669
